customer_id,customer_name,city,budget_min,budget_max,preferred_property_type
C2788,Peggy Ashford,Bangalore,4873271,7440994,Plot
C2789,Kathleen Ozley,Bangalore,5748950,7115381,Villa
C2790,Robert Fisher,Bangalore,4722598,7402602,Apartment
C2791,Carol Sandberg,Bangalore,5808494,6479148,Commercial
C2792,Marlene Solis,Bangalore,5026997,9227754,Plot
C2793,Gregory Bobbitt,Bangalore,4549555,9291221,Villa
C2794,Chad Nance,Bangalore,5215103,8953605,Apartment
C2795,William Wilson,Bangalore,5906005,8491781,Commercial
C2796,Craig Conover,Bangalore,5600056,7548420,Plot
C2797,David Litke,Bangalore,5832135,6843505,Villa
C2798,Alline Sammartino,Bangalore,4767757,6668052,Apartment
C2799,Marlin Pagan,Bangalore,5263338,7938495,Commercial
C2800,Terrie Baron,Bangalore,4759440,9174856,Plot
C2801,Sue Perras,Bangalore,5107418,8722410,Villa
C2802,Michael Speroni,Bangalore,4966767,8827969,Apartment
C2803,Christopher Baerga,Bangalore,5255154,9240859,Commercial
C2804,Betty Nguyen,Bangalore,4689188,7099049,Plot
C2805,Charles Wilson,Bangalore,5192114,6533980,Villa
C2806,Mary Nailer,Bangalore,5655032,7769715,Apartment
C2807,Wanda Purvis,Bangalore,5202180,8675555,Commercial
C2808,Lucinda Roling,Bangalore,4526778,6761521,Plot
C2809,Walter Campbell,Bangalore,4763315,9408297,Villa
C2810,Vivian Mercer,Bangalore,4634500,6995174,Apartment
C2811,Gregory Schroeder,Bangalore,4977847,7671650,Commercial
C2812,Shanita Witham,Bangalore,4744674,8757263,Plot
C2813,Edward Witherite,Bangalore,5179064,7589191,Villa
C2814,Albertine Marks,Bangalore,4925774,8628320,Apartment
C2815,Joseph Paxson,Bangalore,5325627,8468073,Commercial
C2816,Kimberly Sherman,Bangalore,5551242,8900138,Plot
C2817,Catherine Doney,Bangalore,5282421,8339799,Villa
C2818,Sarah Earl,Bangalore,5684867,7731595,Apartment
C2819,Craig Rimmer,Bangalore,5022301,6661045,Commercial
C2820,William Smith,Bangalore,5142836,6879458,Plot
C2821,Gordon Truman,Bangalore,4737175,9299177,Villa
C2822,Ronald Schneider,Bangalore,4893641,8990274,Apartment
C2823,Blanche Williams,Bangalore,5590440,6887528,Commercial
C2824,Stacey Delaney,Bangalore,5087516,7670145,Plot
C2825,Harlan Watkins,Bangalore,5292616,7552149,Villa
C2826,Wilson Greenwood,Bangalore,4739879,6465924,Apartment
C2827,Clarinda Kimbrell,Bangalore,5440453,9167509,Commercial
C2828,Ronald Geller,Bangalore,5656468,8047813,Plot
C2829,Laura Rolle,Bangalore,5089577,6216327,Villa
C2830,Douglas Ransom,Bangalore,5751698,8223129,Apartment
C2831,David Hawkins,Bangalore,5175485,9420932,Commercial
C2832,Burt Williams,Bangalore,5699025,9042821,Plot
C2833,Cleveland Hudson,Bangalore,5165941,7330809,Villa
C2834,Brad Ovando,Bangalore,4707743,8355784,Apartment
C2835,Vicki Bushee,Bangalore,4568877,7159809,Commercial
C2836,Sue Hamilton,Bangalore,5761602,7753014,Plot
C2837,Jack Beck,Bangalore,5926420,7899592,Villa
C2838,Ronald Ellis,Bangalore,4554298,9269985,Apartment
C2839,James Kremen,Bangalore,4855399,8939226,Commercial
C2840,William Pella,Bangalore,5098918,9076096,Plot
C2841,Pedro Alderman,Bangalore,5891467,9159646,Villa
C2842,Ruth Craig,Bangalore,4571779,7247337,Apartment
C2843,Dirk White,Bangalore,4772339,7620400,Commercial
C2844,Lillian Vance,Bangalore,5262928,9249754,Plot
C2845,Sophia Williams,Bangalore,4547343,8134869,Villa
C2846,Veronica Hansen,Bangalore,5289785,8904124,Apartment
C2847,Doug Queen,Bangalore,5392569,9265394,Commercial
C2848,James Ciaburri,Bangalore,5201796,9456284,Plot
C2849,Elizabeth Pascoe,Bangalore,5992924,8210944,Villa
C2850,Kimberly Wagner,Bangalore,5237256,8040696,Apartment
C2851,Kris Brainard,Bangalore,5184417,9346293,Commercial
C2852,John Sickafoose,Bangalore,5940217,7628471,Plot
C2853,Brian Trease,Bangalore,5772745,6715801,Villa
C2854,Ramon Rogers,Bangalore,5175294,6737434,Apartment
C2855,Bertha Cardenas,Bangalore,5378076,8105555,Commercial
C2856,Diana Clark,Bangalore,5113193,7269734,Plot
C2857,Federico Mccullum,Bangalore,5441894,6562835,Villa
C2858,Amber Smith,Bangalore,5105033,6520640,Apartment
C2859,Geneva Hayes,Bangalore,5032738,7976734,Commercial
C2860,Johnnie Heath,Bangalore,4821050,8762444,Plot
C2861,Robert Pinson,Bangalore,5437204,8979888,Villa
C2862,Nicole Fuller,Bangalore,5777657,6657410,Apartment
C2863,Justin Oney,Bangalore,4610587,7347485,Commercial
C2864,Eric Hatton,Bangalore,5005071,7476806,Plot
C2865,Rhonda Ward,Bangalore,5640952,6513661,Villa
C2866,Jacqueline Hall,Bangalore,5651441,8514375,Apartment
C2867,Jacob Peek,Bangalore,5068613,7673788,Commercial
C2868,Frederick Cattaneo,Bangalore,5160268,8154639,Plot
C2869,Jeffrey Huro,Bangalore,5535159,6564323,Villa
C2870,Jose Lipphardt,Bangalore,5148478,9021475,Apartment
C2871,Howard Brooks,Bangalore,5585559,6664648,Commercial
C2872,Madge Zirin,Bangalore,4984627,9387212,Plot
C2873,Charlotte Mead,Bangalore,5147792,9002626,Villa
C2874,Martha Martinez,Bangalore,5077353,6258770,Apartment
C2875,Adrian Mccray,Bangalore,5723123,7386308,Commercial
C2876,Joyce Brown,Bangalore,4933877,6229643,Plot
C2877,Sharon Hoggins,Bangalore,5223871,8744728,Villa
C2878,Trent Byrn,Bangalore,4744568,7341314,Apartment
C2879,Jeffrey Cates,Bangalore,4637451,7468107,Commercial
C2880,Desiree Austin,Bangalore,5270749,6775395,Plot
C2881,Eric Mcguire,Bangalore,5776022,9259678,Villa
C2882,Steven Tamayo,Bangalore,4749436,6411158,Apartment
C2883,Wayne Smith,Bangalore,5683819,8272931,Commercial
C2884,Arthur Sweet,Bangalore,5811621,7473540,Plot
C2885,Christopher Hibert,Bangalore,5270607,8281925,Villa
C2886,Drew Lattimore,Bangalore,4686169,6228355,Apartment
C2887,Kevin Elder,Bangalore,5657501,7073542,Commercial
C2888,Monica Hopkins,Bangalore,5298901,8846530,Plot
C2889,Arthur Schultz,Bangalore,5283858,8863525,Villa
C2890,Steve Barajas,Bangalore,5175163,8146032,Apartment
C2891,Charles Mckay,Bangalore,5584786,8828895,Commercial
C2892,Bryan Milliken,Bangalore,4736389,6777758,Plot
C2893,Esther Allen,Bangalore,5166736,6649866,Villa
C2894,Anna Davis,Bangalore,5793712,8638366,Apartment
C2895,Leslie Parker,Bangalore,5130320,9403814,Commercial
C2896,Julian Hardin,Bangalore,5378135,6628606,Plot
C2897,Shirley Powell,Bangalore,4996080,6431499,Villa
C2898,Esther Stone,Bangalore,4517231,9166230,Apartment
C2899,Dorothy Eichhorn,Bangalore,5738946,8707415,Commercial
C2900,James Macomber,Bangalore,5866707,8866107,Plot
C2901,Megan Garton,Bangalore,5586559,7721211,Apartment
C2902,Joan Witter,Bangalore,5581994,7174093,Apartment
C2903,Candace Ott,Bangalore,4953898,8375639,Apartment
C2904,Davina Mallat,Bangalore,4845766,7961575,Apartment
C2905,Charles Franco,Bangalore,5638932,7017480,Apartment
C2906,Melisa Bowens,Bangalore,5597560,7569405,Apartment
C2907,Cindy Marsh,Bangalore,5988708,8046423,Apartment
C2908,Michelle Brown,Bangalore,4695512,7056196,Apartment
C2909,John Trevino,Bangalore,5093988,8085149,Apartment
C2910,Jamee Gray,Bangalore,5688456,6593983,Apartment
C2911,Kristin Bewley,Bangalore,5078269,9390200,Apartment
C2912,Maria Edwards,Bangalore,4591842,8835979,Apartment
C2913,Thomas Hakes,Bangalore,5077384,7015539,Apartment
C2914,Tammie Smith,Bangalore,5796973,7724111,Apartment
C2915,Denise Morse,Bangalore,5254935,6464035,Apartment
C2916,Rose Hurley,Bangalore,5269154,6919246,Apartment
C2917,Thomas Castanon,Bangalore,5610975,7318163,Apartment
C2918,Donna May,Bangalore,5329143,8245010,Apartment
C2919,Julian Austin,Bangalore,5170991,9125682,Apartment
C2920,Terri Fletcher,Bangalore,4915512,7568171,Apartment
C2921,Shane Goldstein,Bangalore,5768002,7832002,Apartment
C2922,Barbara Huff,Bangalore,4851651,8837656,Apartment
C2923,Robert Lyons,Bangalore,4713542,7544868,Apartment
C2924,Pearl Fisher,Bangalore,5196601,9479478,Apartment
C2925,David Davenport,Bangalore,5043049,9063060,Apartment
C2926,Mary Barth,Bangalore,4927792,7955496,Apartment
C2927,Johnny Mcguire,Bangalore,5698516,7753005,Apartment
C2928,Flora Hall,Bangalore,5571130,6568978,Apartment
C2929,Christopher Butts,Bangalore,5532118,6243937,Apartment
C2930,Edwin Prewitt,Bangalore,5044357,8180939,Apartment
C2931,Cindy Perry,Bangalore,5510834,6498487,Apartment
C2932,Cora Leake,Bangalore,5158077,8325157,Apartment
C2933,Melissa Boothe,Bangalore,5859760,7034358,Apartment
C2934,Lana Robinson,Bangalore,4864593,9495366,Apartment
C2935,Glenn Middendorf,Bangalore,5733847,9101071,Apartment
C2936,Virginia Reyes,Bangalore,5402960,9178425,Apartment
C2937,Denise Sollenberger,Bangalore,5664429,7846594,Apartment
C2938,Mary Lawson,Bangalore,5267447,9099628,Apartment
C2939,Mary Lee,Bangalore,5991307,7064337,Apartment
C2940,Sharon Hunt,Bangalore,5525387,8199115,Apartment
C2941,Fred Carrillo,Bangalore,4743267,8265534,Apartment
C2942,Jerry Smith,Bangalore,5996816,7441184,Apartment
C2943,Ronnie Fonner,Bangalore,5794301,7062183,Apartment
C2944,Tarsha Tucker,Bangalore,4945619,8373946,Apartment
C2945,Leanne Paul,Bangalore,5799749,9152155,Apartment
C2946,Peggy Rouse,Bangalore,4535760,7187972,Apartment
C2947,Joe Mitchell,Bangalore,5897244,9062897,Apartment
C2948,Levi Decicco,Bangalore,5707796,8961120,Apartment
C2949,Gladys Whitley,Bangalore,4824870,8273787,Apartment
C2950,Gloria Quintana,Bangalore,5376530,7827481,Apartment
C2951,Rose White,Bangalore,4955416,8157953,Apartment
C2952,Dominic Bryant,Bangalore,5462385,9357545,Apartment
C2953,Desirae Pederson,Bangalore,5063630,7335005,Apartment
C2954,Luke Garcia,Bangalore,4538823,7214030,Apartment
C2955,Doyle Dellano,Bangalore,5848736,7324408,Apartment
C2956,Edith Calfee,Bangalore,5045153,7391403,Apartment
C2957,Fernando Dillard,Bangalore,5667565,6624051,Apartment
C2958,Jesus Schwartz,Bangalore,5875063,9471430,Apartment
C2959,Sean Rodriguez,Bangalore,4597435,6358524,Apartment
C2960,Anna Conroy,Bangalore,5039524,8347732,Apartment
C2961,Donna Liberti,Bangalore,5043857,7725126,Apartment
C2962,Pamela Buckles,Bangalore,4886733,7345929,Apartment
C2963,Teressa Long,Bangalore,4590025,8589201,Apartment
C2964,Amber Bivins,Bangalore,4646268,9478459,Apartment
C2965,Maria Hodgdon,Bangalore,5976014,7289528,Apartment
C2966,Paul Pitts,Bangalore,4538108,9335697,Apartment
C2967,Louise Reker,Bangalore,5762736,6417361,Apartment
C2968,Florence Griffin,Bangalore,4720738,9053973,Apartment
C2969,David Entriken,Bangalore,5226238,7465997,Apartment
C2970,Christopher Coe,Bangalore,5641607,7758096,Apartment
C2971,Tony Almeida,Bangalore,4529299,9479390,Apartment
C2972,Merrill Schultz,Bangalore,5463050,7704781,Apartment
C2973,Judy Belcher,Bangalore,5343169,7536249,Apartment
C2974,Yolanda Mcalpine,Bangalore,5699978,8777074,Apartment
C2975,Kyong Barksdale,Bangalore,4804446,8511681,Apartment
C2976,Tom Casanova,Bangalore,4569950,6418833,Apartment
C2977,Tiffany Merry,Bangalore,4685709,9372956,Apartment
C2978,Paul Leonard,Bangalore,5105405,8684572,Apartment
C2979,Tom Brockett,Bangalore,5723197,7554066,Apartment
C2980,Henry Harris,Bangalore,5777187,8582941,Apartment
C2981,Moses Hang,Bangalore,5113641,6360861,Apartment
C2982,James Sullivan,Bangalore,5998649,7234918,Apartment
C2983,Carrie Rogers,Bangalore,4508078,7210646,Apartment
C2984,Katherine Evens,Bangalore,5845589,6705271,Apartment
C2985,Jack Ross,Bangalore,4591009,8416298,Apartment
C2986,James Gray,Bangalore,5264205,7191297,Apartment
C2987,Thelma Burton,Bangalore,5396629,8184399,Apartment
C2988,Ronald Narvaez,Bangalore,5017521,7170595,Apartment
C2989,Martha Saunder,Bangalore,5870957,7969198,Apartment
C2990,Albert Overlock,Bangalore,4682570,6993440,Apartment
C2991,David Dyer,Bangalore,5428831,9173717,Apartment
C2992,Richard Hixon,Bangalore,5937171,6753166,Apartment
C2993,Migdalia Houser,Bangalore,4534963,7687778,Apartment
C2994,Rebecca Whitely,Bangalore,4598141,6396036,Apartment
C2995,Ronald Kendall,Bangalore,5264522,6455463,Apartment
C2996,Betty Feldman,Bangalore,4731704,8478372,Apartment
C2997,Keith Jaeger,Bangalore,5774801,6459364,Apartment
C2998,Garry Devera,Bangalore,5597933,8922104,Apartment
C2999,Erin Soper,Bangalore,5800786,9061473,Apartment
C3000,Tabitha Mccrimmon,Bangalore,5029769,8267298,Apartment
