sale_id,property_id,sale_date,sale_price,buyer_name,payment_method
S2614,P2714,1/25/2023,7528403,Wendy Vasquez,EMI
S2615,P2715,1/26/2023,8879561,Randy Schafer,EMI
S2616,P2716,1/27/2023,8215117,Leighann Kinney,EMI
S2617,P2717,1/28/2023,8380223,Beverly Walk,EMI
S2618,P2718,1/29/2023,5603727,Peggy Lowery,EMI
S2619,P2719,1/30/2023,6932666,Nancy Wallace,EMI
S2620,P2720,1/31/2023,8332904,Gertrude Brennan,EMI
S2621,P2721,2/1/2023,5524937,Kevin Russo,EMI
S2622,P2722,2/2/2023,6814655,Jennifer Stpeter,EMI
S2623,P2723,2/3/2023,6590573,Danielle Skerrett,EMI
S2624,P2724,2/4/2023,6464541,Shane Richie,EMI
S2625,P2725,2/5/2023,8059827,Patricia Figgins,EMI
S2626,P2726,2/6/2023,8819868,Jeffrey Oquendo,EMI
S2627,P2727,2/7/2023,9249705,Devon Mathis,EMI
S2628,P2728,2/8/2023,6995496,Edythe Zweier,EMI
S2629,P2729,2/9/2023,7295057,Lawrence Daffin,EMI
S2630,P2730,2/10/2023,5847513,Dorothy Risley,EMI
S2631,P2731,2/11/2023,6379943,Nicole Lambert,EMI
S2632,P2732,2/12/2023,6250167,Joe Guy,EMI
S2633,P2733,2/13/2023,8852579,Michael Robinson,EMI
S2634,P2734,2/14/2023,5352356,Deborah Rowe,EMI
S2635,P2735,2/15/2023,6449121,Ruth Smith,EMI
S2636,P2736,2/16/2023,7878208,Michael Turner,EMI
S2637,P2737,2/17/2023,5989340,Beth Harris,EMI
S2638,P2738,2/18/2023,4502209,Gerald Gray,EMI
S2639,P2739,2/19/2023,9372118,Claudia Phebus,EMI
S2640,P2740,2/20/2023,7566470,Cynthia Crews,EMI
S2641,P2741,2/21/2023,9397676,Michelle Baker,EMI
S2642,P2742,2/22/2023,5455466,Mary Davis,EMI
S2643,P2743,2/23/2023,6711744,David Lay,EMI
S2644,P2744,2/24/2023,5040954,Steven Thompson,EMI
S2645,P2745,2/25/2023,6275479,Rachel Kosky,EMI
S2646,P2746,2/26/2023,7299182,Amy Riggs,EMI
S2647,P2747,2/27/2023,8005370,Curtis Peer,EMI
S2648,P2748,2/28/2023,5952774,Johnny Turner,EMI
S2649,P2749,3/1/2023,5385987,Kim Haynes,EMI
S2650,P2750,3/2/2023,7380967,Margaret Ballinger,EMI
S2651,P2751,3/3/2023,5820077,Lilly Berends,EMI
S2652,P2752,3/4/2023,7994219,Stephanie Ellis,EMI
S2653,P2753,3/5/2023,7297757,Marion Waguespack,EMI
S2654,P2754,3/6/2023,7303818,Lucinda Ellison,EMI
S2655,P2755,3/7/2023,4693356,Tammy Pinnock,EMI
S2656,P2756,3/8/2023,7709329,Terry Ruiz,EMI
S2657,P2757,3/9/2023,5549661,Mary Jennings,EMI
S2658,P2758,3/10/2023,9006508,Billy Bay,EMI
S2659,P2759,3/11/2023,7974523,Karen Ludkowski,EMI
S2660,P2760,3/12/2023,4714753,Ramona Murdock,EMI
S2661,P2761,3/13/2023,4822135,Rose Searing,EMI
S2662,P2762,3/14/2023,7367244,Leonard Ochoa,EMI
S2663,P2763,3/15/2023,8299498,Dorothy Runion,EMI
S2664,P2764,3/16/2023,5022983,Tom Green,EMI
S2665,P2765,3/17/2023,6023416,Deborah Wenstrom,EMI
S2666,P2766,3/18/2023,7457721,James Ward,EMI
S2667,P2767,3/19/2023,5090201,Johnson Belmonte,EMI
S2668,P2768,3/20/2023,7943050,Jeremiah Macchiaroli,EMI
S2669,P2769,3/21/2023,5972152,Michael Tuley,EMI
S2670,P2770,3/22/2023,6884920,Roseanne Monroe,EMI
S2671,P2771,3/23/2023,8706675,Emily Gilmore,EMI
S2672,P2772,3/24/2023,8020095,Mary Walker,EMI
S2673,P2773,3/25/2023,5755869,Tamara Roberts,EMI
S2674,P2774,3/26/2023,8474394,Harold Miles,EMI
S2675,P2775,3/27/2023,5461014,Richard Lafave,EMI
S2676,P2776,3/28/2023,5609970,Jeffrey Curren,EMI
S2677,P2777,3/29/2023,8858971,Elaine Thruman,EMI
S2678,P2778,3/30/2023,4906126,Aimee Przedwiecki,EMI
S2679,P2779,3/31/2023,8235375,George Martinez,EMI
S2680,P2780,4/1/2023,8159183,Sanford Choi,EMI
S2681,P2781,4/2/2023,7345195,Pauline Brownell,EMI
S2682,P2782,4/3/2023,6428223,Brian Robinson,EMI
S2683,P2783,4/4/2023,6594668,Lucille Wood,EMI
S2684,P2784,4/5/2023,7928726,Bruce Maloney,EMI
S2685,P2785,4/6/2023,5372547,David Sternberg,EMI
S2686,P2786,4/7/2023,5495178,Thomas Mckennon,EMI
S2687,P2787,4/8/2023,8059343,Grace Hill,EMI
S2688,P2788,4/9/2023,4550038,Howard Kucera,EMI
S2689,P2789,4/10/2023,4966593,Melba Ward,EMI
S2690,P2790,4/11/2023,7100440,Antonio Hughes,EMI
S2691,P2791,4/12/2023,9222522,Barbara West,EMI
S2692,P2792,4/13/2023,8094599,Tonya Dunn,EMI
S2693,P2793,4/14/2023,5008771,Lawrence Caldwell,EMI
S2694,P2794,4/15/2023,4537021,Felecia Buban,EMI
S2695,P2795,4/16/2023,4845364,Sarah Sims,EMI
S2696,P2796,4/17/2023,5951784,Lance Gray,EMI
S2697,P2797,4/18/2023,5980127,Alberta Dowker,EMI
S2698,P2798,4/19/2023,8665121,Bernice Navarro,EMI
S2699,P2799,4/20/2023,8644213,Robert Tufts,EMI
S2700,P2800,4/21/2023,9163928,Carmen Bussen,EMI
S2701,P2801,4/22/2023,7305978,Mildred Jenkins,EMI
S2702,P2802,4/23/2023,7533811,Joseph Hersey,EMI
S2703,P2803,4/24/2023,5651887,Brian Pacini,EMI
S2704,P2804,4/25/2023,6556199,Matthew Queen,EMI
S2705,P2805,4/26/2023,8825320,Yvonne Gilbreath,EMI
S2706,P2806,4/27/2023,7054000,Henry Thompson,EMI
S2707,P2807,4/28/2023,6732063,Adam Jimenez,EMI
S2708,P2808,4/29/2023,6937639,Ruth Hanley,EMI
S2709,P2809,4/30/2023,7166630,Sandra Dewitt,EMI
S2710,P2810,5/1/2023,7329348,Anthony Delrosario,EMI
S2711,P2811,5/2/2023,8625459,Dennis Kost,EMI
S2712,P2812,5/3/2023,6541206,Henry Spencer,EMI
S2713,P2813,5/4/2023,5400948,Neil Burgess,EMI
S2714,P2814,5/5/2023,8254697,Anthony Vera,EMI
S2715,P2815,5/6/2023,7189350,Gabriel Hale,EMI
S2716,P2816,5/7/2023,7406536,Mark Eddy,EMI
S2717,P2817,5/8/2023,8485131,Lorraine Diamantopoulo,EMI
S2718,P2818,5/9/2023,7016706,Lawrence Sultan,EMI
S2719,P2819,5/10/2023,5939513,Debra Burns,EMI
S2720,P2820,5/11/2023,5873147,Jay Hurst,EMI
S2721,P2821,5/12/2023,5230635,Andres Johansen,EMI
S2722,P2822,5/13/2023,7853183,Ryan Hill,EMI
S2723,P2823,5/14/2023,8330453,Joseph Penix,EMI
S2724,P2824,5/15/2023,4844787,Ronald Toller,EMI
S2725,P2825,5/16/2023,7285109,Ray Baichan,EMI
S2726,P2826,5/17/2023,9182608,Clarence Berg,EMI
S2727,P2827,5/18/2023,8273559,Arthur Ostrye,EMI
S2728,P2828,5/19/2023,9413864,Robert Frazier,EMI
S2729,P2829,5/20/2023,5929252,Peggy Stevens,EMI
S2730,P2830,5/21/2023,7849298,Shannon Derrick,EMI
S2731,P2831,5/22/2023,5972914,Scott Karam,EMI
S2732,P2832,5/23/2023,5080584,Patricia Munyon,EMI
S2733,P2833,5/24/2023,8102022,Brian Arnold,EMI
S2734,P2834,5/25/2023,4793095,Christine Clark,EMI
S2735,P2835,5/26/2023,5890211,Cedric Fuller,EMI
S2736,P2836,5/27/2023,5977773,Richard Rodriguez,EMI
S2737,P2837,5/28/2023,9438074,Brian Lange,EMI
S2738,P2838,5/29/2023,5769466,Kenneth Shalash,EMI
S2739,P2839,5/30/2023,6853561,Tamara Davis,EMI
S2740,P2840,5/31/2023,6133044,Lisa Brown,EMI
S2741,P2841,6/1/2023,6345882,Joyce Goss,EMI
S2742,P2842,6/2/2023,5742638,Bruce Hancock,EMI
S2743,P2843,6/3/2023,5276327,Marie Williams,EMI
S2744,P2844,6/4/2023,9261616,Jessica Clure,EMI
S2745,P2845,6/5/2023,5750515,Michael Reed,EMI
S2746,P2846,6/6/2023,5326601,Brittany Taylor,EMI
S2747,P2847,6/7/2023,8285433,Hattie Ford,EMI
S2748,P2848,6/8/2023,7634883,Margarita Harris,EMI
S2749,P2849,6/9/2023,8543757,Victoria Dupes,EMI
S2750,P2850,6/10/2023,7714813,Rhonda Walden,EMI
S2751,P2851,6/11/2023,5551148,William Medved,EMI
S2752,P2852,6/12/2023,9006057,Louise Parrish,EMI
S2753,P2853,6/13/2023,5816071,Brian Latigo,EMI
S2754,P2854,6/14/2023,9266108,Rose Leon,EMI
S2755,P2855,6/15/2023,6841253,Veronica Green,EMI
S2756,P2856,6/16/2023,5215121,Lenore Farmer,EMI
S2757,P2857,6/17/2023,6741651,Nancy Carroll,EMI
S2758,P2858,6/18/2023,6070529,Vincent Macfarlane,EMI
S2759,P2859,6/19/2023,5293060,Missy Yarber,EMI
S2760,P2860,6/20/2023,6686068,Ryan Allen,EMI
S2761,P2861,6/21/2023,7123267,Herbert Johnston,EMI
S2762,P2862,6/22/2023,5386630,Dorothy Follett,EMI
S2763,P2863,6/23/2023,8741195,Sergio Watson,EMI
S2764,P2864,6/24/2023,9053688,Eileen Parrish,EMI
S2765,P2865,6/25/2023,8069795,Sharon Barks,EMI
S2766,P2866,6/26/2023,6392140,Germaine Sweeney,EMI
S2767,P2867,6/27/2023,6004584,Herbert Hockins,EMI
S2768,P2868,6/28/2023,4985408,Betty Hight,EMI
S2769,P2869,6/29/2023,9368721,Elizabeth Marr,EMI
S2770,P2870,6/30/2023,8812820,Kevin Laporta,EMI
S2771,P2871,7/1/2023,4629164,Daisy Hall,EMI
S2772,P2872,7/2/2023,8565316,David Gonzales,EMI
S2773,P2873,7/3/2023,4780223,Kelly Patterson,EMI
S2774,P2874,7/4/2023,5276781,Elizabeth Newsom,EMI
S2775,P2875,7/5/2023,9347369,Tina Love,EMI
S2776,P2876,7/6/2023,4740832,Garry Ruud,EMI
S2777,P2877,7/7/2023,6308528,Kurt Lewis,EMI
S2778,P2878,7/8/2023,8988244,Carol Flores,EMI
S2779,P2879,7/9/2023,5819966,John Moyer,EMI
S2780,P2880,7/10/2023,5736595,Vickie Mankowski,EMI
S2781,P2881,7/11/2023,9093379,James Scott,EMI
S2782,P2882,7/12/2023,6413888,William Jacks,EMI
S2783,P2883,7/13/2023,8319147,Paul Mattson,EMI
S2784,P2884,7/14/2023,6372170,Tyrone Green,EMI
S2785,P2885,7/15/2023,4673181,Kim Juelfs,EMI
S2786,P2886,7/16/2023,8528086,Layne White,EMI
S2787,P2887,7/17/2023,7535501,Linda Johnson,EMI
S2788,P2888,7/18/2023,5340056,Anthony Taylor,EMI
S2789,P2889,7/19/2023,6991436,George Singer,EMI
S2790,P2890,7/20/2023,6617913,Adam Uutela,EMI
S2791,P2891,7/21/2023,5501977,Anthony Desbiens,EMI
S2792,P2892,7/22/2023,5398386,Jonathan Hardin,EMI
S2793,P2893,7/23/2023,8440855,Allegra Barry,EMI
S2794,P2894,7/24/2023,4889275,Pedro Albers,EMI
S2795,P2895,7/25/2023,8249284,Mercedes Yazzie,EMI
S2796,P2896,7/26/2023,4728554,Bessie Winter,EMI
S2797,P2897,7/27/2023,5612932,Justin Gabe,EMI
S2798,P2898,7/28/2023,6715508,Victor Berger,EMI
S2799,P2899,7/29/2023,8316795,Judith Rogers,EMI
S2800,P2900,7/30/2023,7196051,Billy Seitz,EMI
S2801,P2901,7/31/2023,7223732,Betty Barker,EMI
S2802,P2902,8/1/2023,7426853,Michael Yamamoto,EMI
S2803,P2903,8/2/2023,4729996,Hoyt Feurtado,EMI
S2804,P2904,8/3/2023,9101677,Nedra Cannon,EMI
S2805,P2905,8/4/2023,5449629,Vivian Robinson,EMI
S2806,P2906,8/5/2023,5747380,Margie Adams,EMI
S2807,P2907,8/6/2023,8120823,Dorothy Owens,EMI
S2808,P2908,8/7/2023,4963413,Scott Deleon,EMI
S2809,P2909,8/8/2023,8447355,James Helmer,EMI
S2810,P2910,8/9/2023,4713012,Wyatt Langdon,EMI
S2811,P2911,8/10/2023,4603456,Wilburn Puleo,EMI
S2812,P2912,8/11/2023,4628518,Marlene Suarez,EMI
S2813,P2913,8/12/2023,7491181,Timothy Fournier,EMI
S2814,P2914,8/13/2023,6019403,Bennie Gross,EMI
S2815,P2915,8/14/2023,5287786,Kimberly Skorupa,EMI
S2816,P2916,8/15/2023,4688790,Patricia Mcgraw,EMI
S2817,P2917,8/16/2023,6873786,Jamie Blatt,EMI
S2818,P2918,8/17/2023,9288237,Ronnie Glennon,EMI
S2819,P2919,8/18/2023,9331922,Martha Winokur,EMI
S2820,P2920,8/19/2023,8597961,Stephanie Bell,EMI
S2821,P2921,8/20/2023,6263970,Steve Sturgis,EMI
S2822,P2922,8/21/2023,7399420,Cheryl Cope,EMI
S2823,P2923,8/22/2023,8573583,Patrick Balch,EMI
S2824,P2924,8/23/2023,8325495,Curtis Scholtens,EMI
S2825,P2925,8/24/2023,5578122,Tyler Johnson,EMI
S2826,P2926,8/25/2023,8599732,Martha White,EMI
S2827,P2927,8/26/2023,4753885,Daniel Genther,EMI
S2828,P2928,8/27/2023,7018340,Sara Campbell,EMI
S2829,P2929,8/28/2023,8562075,Patrick Baxter,EMI
S2830,P2930,8/29/2023,4664095,Ashley Zarrella,EMI
S2831,P2931,8/30/2023,6284116,Jose Sheets,EMI
S2832,P2932,8/31/2023,8457392,Mabel Gordon,EMI
S2833,P2933,9/1/2023,4661867,Deanna Martin,EMI
S2834,P2934,9/2/2023,4939212,Domenica Lopez,EMI
S2835,P2935,9/3/2023,4990976,Aaron Wagner,EMI
S2836,P2936,9/4/2023,4675387,Vernon Walker,EMI
S2837,P2937,9/5/2023,8395310,Randy Trapp,EMI
S2838,P2938,9/6/2023,8206616,Antoinette Menendez,EMI
S2839,P2939,9/7/2023,5143887,Rose Holmes,EMI
S2840,P2940,9/8/2023,5623214,Gregory Saldivar,EMI
S2841,P2941,9/9/2023,5657404,Eliseo Brown,EMI
S2842,P2942,9/10/2023,5844094,Michael Edwards,EMI
S2843,P2943,9/11/2023,5772398,John Marchan,EMI
S2844,P2944,9/12/2023,7354070,Arthur Wittke,EMI
S2845,P2945,9/13/2023,6861016,Reed Condra,EMI
S2846,P2946,9/14/2023,6771429,Emilia Wood,EMI
S2847,P2947,9/15/2023,5322112,Betty Theuret,EMI
S2848,P2948,9/16/2023,4866970,Trisha Chisler,EMI
S2849,P2949,9/17/2023,8894055,Lucien Tuck,EMI
S2850,P2950,9/18/2023,7346522,Harry Bryant,EMI
S2851,P2951,9/19/2023,7885839,Henrietta Beaver,EMI
S2852,P2952,9/20/2023,6739701,Robert Hagadone,EMI
S2853,P2953,9/21/2023,5997600,Robin Henderson,EMI
S2854,P2954,9/22/2023,8699668,Jason Lewis,EMI
S2855,P2955,9/23/2023,7675500,John Grandfield,EMI
S2856,P2956,9/24/2023,8595564,Frank Honse,EMI
S2857,P2957,9/25/2023,6286256,Jamie Brown,EMI
S2858,P2958,9/26/2023,9047278,Sandra Cavanaugh,EMI
S2859,P2959,9/27/2023,7562770,Joshua Keen,EMI
S2860,P2960,9/28/2023,6551150,Thomas Raney,EMI
S2861,P2961,9/29/2023,8935734,Ryan Lapp,EMI
S2862,P2962,9/30/2023,5143286,Peter Mandeville,EMI
S2863,P2963,10/1/2023,6742590,Janet Borkowski,EMI
S2864,P2964,10/2/2023,9111140,Brant Mcclendon,EMI
S2865,P2965,10/3/2023,6361848,Phillip Crowley,EMI
S2866,P2966,10/4/2023,8312261,Jamie Camacho,EMI
S2867,P2967,10/5/2023,8255880,Thomas Tuggle,EMI
S2868,P2968,10/6/2023,5973964,Thomas Martini,EMI
S2869,P2969,10/7/2023,6578845,Cletus Adams,EMI
S2870,P2970,10/8/2023,7879015,Allan Burkman,EMI
S2871,P2971,10/9/2023,8210103,Orville Hoover,EMI
S2872,P2972,10/10/2023,8691091,Melissa Jacobs,EMI
S2873,P2973,10/11/2023,8741387,Dora Leary,EMI
S2874,P2974,10/12/2023,7568581,James Levasseur,EMI
S2875,P2975,10/13/2023,9072000,Edward Piazza,EMI
S2876,P2976,10/14/2023,4556289,Marcus Gummer,EMI
S2877,P2977,10/15/2023,4815594,Lillian Hernandez,EMI
S2878,P2978,10/16/2023,6164164,Donna Bair,EMI
S2879,P2979,10/17/2023,7496023,Vernon Leri,EMI
S2880,P2980,10/18/2023,7067850,John Donahue,EMI
S2881,P2981,10/19/2023,8151526,Jessica Morris,EMI
S2882,P2982,10/20/2023,5743707,Larry Leanos,EMI
S2883,P2983,10/21/2023,5930126,Shirley Smith,EMI
S2884,P2984,10/22/2023,4908303,Mildred Akins,EMI
S2885,P2985,10/23/2023,8327104,Kevin Webb,EMI
S2886,P2986,10/24/2023,5205464,Joseph Bailey,EMI
S2887,P2987,10/25/2023,5213044,Abbie Swan,EMI
S2888,P2988,10/26/2023,6419620,Cristal Rodriguez,EMI
S2889,P2989,10/27/2023,5428183,Anthony Mallon,EMI
S2890,P2990,10/28/2023,5525120,Abigail Byers,EMI
S2891,P2991,10/29/2023,7943544,Wanda Culbreath,EMI
S2892,P2992,10/30/2023,4676200,Amy Budds,EMI
S2893,P2993,10/31/2023,7459062,Mary Tratar,EMI
S2894,P2994,11/1/2023,4753218,Margo Stark,EMI
S2895,P2995,11/2/2023,5607153,Allen Rose,EMI
S2896,P2996,11/3/2023,5668455,Rachel Atchison,EMI
S2897,P2997,11/4/2023,7214021,Vanessa Pierce,EMI
S2898,P2998,11/5/2023,7722124,James Marshall,EMI
S2899,P2999,11/6/2023,6869378,Richard Hills,EMI
S2900,P3000,11/7/2023,7362503,June Deshong,EMI
S2901,P3001,11/8/2023,9220982,Sean Everette,EMI
S2902,P3002,11/9/2023,5507545,Martha Johnson,EMI
S2903,P3003,11/10/2023,5874610,Richard Hammond,EMI
S2904,P3004,11/11/2023,9212064,Monica Guerrero,EMI
S2905,P3005,11/12/2023,8001870,Beulah Clover,EMI
S2906,P3006,11/13/2023,4629708,Richard Pinto,EMI
S2907,P3007,11/14/2023,7718829,Janet King,EMI
S2908,P3008,11/15/2023,4783436,Aleta Patino,EMI
S2909,P3009,11/16/2023,4665823,Larry Campbell,EMI
S2910,P3010,11/17/2023,5589343,Joan Restivo,EMI
S2911,P3011,11/18/2023,4895896,James Owens,EMI
S2912,P3012,11/19/2023,9061351,Eugene West,EMI
S2913,P3013,11/20/2023,6920479,Joel Gibbons,EMI
S2914,P3014,11/21/2023,7724014,Johnathan Dong,EMI
S2915,P3015,11/22/2023,7805909,John Mcdaniel,EMI
S2916,P3016,11/23/2023,7453440,Judy Mattox,EMI
S2917,P3017,11/24/2023,6595205,Peggy Scarborough,EMI
S2918,P3018,11/25/2023,7234763,Norma Stanfill,EMI
S2919,P3019,11/26/2023,9189682,Maria Alvares,EMI
S2920,P3020,11/27/2023,5739442,Wayne Harris,EMI
S2921,P3021,11/28/2023,7297468,Jeremy Adams,EMI
S2922,P3022,11/29/2023,8843912,Clara Smart,EMI
S2923,P3023,11/30/2023,8891894,Carl Belvin,EMI
S2924,P3024,12/1/2023,5551418,Sean Becker,EMI
S2925,P3025,12/2/2023,8422737,Gertrude May,EMI
S2926,P3026,12/3/2023,8474834,Edward Charles,EMI
S2927,P3027,12/4/2023,6012052,Samuel Chavez,EMI
S2928,P3028,12/5/2023,8862630,Robin Cooley,EMI
S2929,P3029,12/6/2023,5817749,Jacqueline Stifter,EMI
S2930,P3030,12/7/2023,5774484,Stacey Cannon,EMI
S2931,P3031,12/8/2023,5353410,Cheri Lanier,EMI
S2932,P3032,12/9/2023,8090596,Rebecca Longmore,EMI
S2933,P3033,12/10/2023,8243576,Nicole Mcgee,EMI
S2934,P3034,12/11/2023,5976188,Ramon Kim,EMI
S2935,P3035,12/12/2023,4567472,Edward Chambers,EMI
S2936,P3036,12/13/2023,8131425,Robert Lemm,EMI
S2937,P3037,12/14/2023,9091089,Jackie Sheets,EMI
S2938,P3038,12/15/2023,8742122,Salvador Bolden,EMI
S2939,P3039,12/16/2023,4938080,Pamela Nielsen,EMI
S2940,P3040,12/17/2023,7723380,Sandra Smith,EMI
S2941,P3041,12/18/2023,6061605,Alberta Lewis,EMI
S2942,P3042,12/19/2023,8770854,Curtis Ford,EMI
S2943,P3043,12/20/2023,8501312,Kevin Gold,EMI
S2944,P3044,12/21/2023,7110603,Kimberly Alberts,EMI
S2945,P3045,12/22/2023,7019853,Ralph Bostic,EMI
S2946,P3046,12/23/2023,8709850,Joseph Earnest,EMI
S2947,P3047,12/24/2023,5628867,Nathaniel Padilla,EMI
S2948,P3048,12/25/2023,4676462,Damon Crutcher,EMI
S2949,P3049,12/26/2023,9458394,Nicholas Smith,EMI
S2950,P3050,12/27/2023,5455621,Mary Johnson,EMI
S2951,P3051,12/28/2023,7450984,Patricia Steinberger,EMI
S2952,P3052,12/29/2023,8051398,Lauralee Sanchez,EMI
S2953,P3053,12/30/2023,8840681,Geoffrey Whatley,EMI
S2954,P3054,12/31/2023,4806064,Laura Darling,EMI
S2955,P3055,1/1/2024,7179116,Sandra Dean,EMI
S2956,P3056,1/2/2024,8769995,Katherine Lowe,EMI
S2957,P3057,1/3/2024,4834335,Frank Anderson,EMI
S2958,P3058,1/4/2024,8363942,Ray Giorgi,EMI
S2959,P3059,1/5/2024,6300448,Thomas Graham,EMI
S2960,P3060,1/6/2024,7016431,Charles Jones,EMI
S2961,P3061,1/7/2024,6479519,Walter Montgomery,EMI
S2962,P3062,1/8/2024,5876329,Robert Medrano,EMI
S2963,P3063,1/9/2024,5905324,Letty Cook,EMI
S2964,P3064,1/10/2024,6707834,Catherine Arvelo,EMI
S2965,P3065,1/11/2024,4916373,Alma Murphy,EMI
S2966,P3066,1/12/2024,5956187,Maria Sweezer,EMI
S2967,P3067,1/13/2024,8245984,Nicole Welch,EMI
S2968,P3068,1/14/2024,8905689,Sherry Ollendick,EMI
S2969,P3069,1/15/2024,7319219,Scott Randolph,EMI
S2970,P3070,1/16/2024,6594775,Arden Boyd,EMI
S2971,P3071,1/17/2024,8052711,Janice Glatt,EMI
S2972,P3072,1/18/2024,8958382,Rebecca Bay,EMI
S2973,P3073,1/19/2024,5216954,Ellis Redman,EMI
S2974,P3074,1/20/2024,8566073,Petrina Nugent,EMI
S2975,P3075,1/21/2024,4902039,Sam Mellerson,EMI
S2976,P3076,1/22/2024,8648204,Beatrice Campbell,EMI
S2977,P3077,1/23/2024,8740541,Jessica Thompson,EMI
S2978,P3078,1/24/2024,9004955,Louann Ramsey,EMI
S2979,P3079,1/25/2024,7438927,Angela Noble,EMI
S2980,P3080,1/26/2024,5543118,Betty English,EMI
S2981,P3081,1/27/2024,6886437,Crystal Song,EMI
S2982,P3082,1/28/2024,6316008,Yvonne Smith,EMI
S2983,P3083,1/29/2024,5866295,Rene Pershall,EMI
S2984,P3084,1/30/2024,9486421,Joshua Buffum,EMI
S2985,P3085,1/31/2024,9125535,Eric Fields,EMI
S2986,P3086,2/1/2024,8040067,Richard Colon,EMI
S2987,P3087,2/2/2024,7856194,Felton Hardy,EMI
S2988,P3088,2/3/2024,7314583,Benjamin Mitchell,EMI
S2989,P3089,2/4/2024,8929813,Rafael Martin,EMI
S2990,P3090,2/5/2024,7232564,Brett Ferrell,EMI
S2991,P3091,2/6/2024,4524413,Joseph Rathbone,EMI
S2992,P3092,2/7/2024,5944993,Louise Glassman,EMI
S2993,P3093,2/8/2024,8448999,Joshua Oshell,EMI
S2994,P3094,2/9/2024,5876341,James York,EMI
S2995,P3095,2/10/2024,7953119,Scott Jones,EMI
S2996,P3096,2/11/2024,7342494,Eric Roblez,EMI
S2997,P3097,2/12/2024,6404442,Janay Brown,EMI
S2998,P3098,2/13/2024,7679448,Valerie Gates,EMI
S2999,P3099,2/14/2024,8324307,Anthony Fraser,EMI
S3000,P3100,2/15/2024,7767670,Ronald Smith,EMI
